Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Last three digits of the ID;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1.0;17.0;2.0;9773.0;1.0;1.0;121.0;1.0;1.0;1.0;5.0;5.0;123.1;1.0;0.0;0.0;1.0;1.0;0.0;9;20.0;0.0;0.0;6.0;12.0;4.0;14.75;0.0;0.0;6.0;7.0;4.0;12.25;0.0;9.4;-0.8;-3.12;Graduate
1.0;1.0;1.0;9130.0;1.0;1.0;134.0;41.0;1.0;19.0;5.0;5.0;125.6;1.0;0.0;0.0;1.0;0.0;0.0;32;20.0;1.0;0.0;5.0;6.0;5.0;16.166666666666668;0.0;0.0;5.0;6.0;5.0;15.833333333333334;0.0;12.7;;-1.7;Graduate
1.0;39.0;1.0;9991.0;0.0;1.0;130.0;1.0;1.0;38.0;4.0;9.0;115.0;0.0;0.0;0.0;1.0;1.0;0.0;30;25.0;0.0;0.0;5.0;7.0;0.0;;0.0;0.0;5.0;8.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;1.0;4.0;9119.0;1.0;1.0;126.0;1.0;3.0;19.0;2.0;9.0;123.6;1.0;0.0;0.0;1.0;1.0;0.0;56;18.0;0.0;0.0;5.0;6.0;5.0;12.4;0.0;0.0;5.0;9.0;3.0;13.0;0.0;8.9;1.4;3.51;Dropout
1.0;1.0;1.0;9130.0;1.0;1.0;148.0;1.0;1.0;1.0;9.0;9.0;141.7;0.0;0.0;;0.0;1.0;0.0;15;18.0;0.0;0.0;6.0;8.0;5.0;11.6;0.0;0.0;6.0;11.0;4.0;13.0;0.0;8.9;1.4;3.51;Dropout
1.0;17.0;1.0;9853.0;1.0;1.0;160.0;1.0;19.0;38.0;5.0;7.0;139.0;1.0;0.0;0.0;1.0;0.0;1.0;45;18.0;0.0;0.0;6.0;8.0;5.0;12.2;0.0;0.0;6.0;13.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Dropout
1.0;17.0;1.0;9254.0;1.0;1.0;118.0;1.0;1.0;19.0;5.0;4.0;118.0;0.0;0.0;0.0;1.0;0.0;1.0;16;19.0;0.0;0.0;6.0;7.0;5.0;11.0;0.0;0.0;6.0;7.0;5.0;12.8;0.0;12.4;0.5;1.79;Graduate
1.0;17.0;2.0;9853.0;1.0;1.0;150.0;1.0;38.0;19.0;5.0;5.0;142.0;1.0;0.0;0.0;1.0;0.0;1.0;68;19.0;0.0;0.0;6.0;8.0;6.0;12.333333333333334;0.0;0.0;6.0;7.0;5.0;12.4;0.0;10.8;1.4;1.74;Dropout
;44.0;1.0;9238.0;1.0;1.0;140.0;1.0;1.0;1.0;5.0;5.0;143.4;;0.0;0.0;;0.0;1.0;37;21.0;0.0;3.0;6.0;6.0;6.0;14.833333333333334;0.0;2.0;6.0;7.0;6.0;12.571428571428571;0.0;13.9;-0.3;0.79;Graduate
1.0;42.0;1.0;9070.0;1.0;1.0;100.0;1.0;3.0;2.0;2.0;2.0;115.9;0.0;0.0;;1.0;0.0;0.0;38;29.0;0.0;9.0;10.0;15.0;9.0;11.555555555555555;0.0;7.0;11.0;17.0;10.0;11.9;0.0;9.4;-0.8;-3.12;Enrolled
1.0;1.0;1.0;9070.0;1.0;1.0;110.0;1.0;1.0;37.0;9.0;9.0;105.1;1.0;0.0;0.0;1.0;0.0;1.0;25;20.0;0.0;0.0;6.0;6.0;6.0;12.0;0.0;0.0;6.0;6.0;6.0;11.833333333333334;0.0;12.4;0.5;1.79;Graduate
1.0;51.0;1.0;8014.0;0.0;42.0;140.0;1.0;19.0;37.0;134.0;193.0;138.0;1.0;0.0;1.0;1.0;0.0;1.0;22;21.0;0.0;13.0;13.0;13.0;11.0;12.727272727272728;0.0;9.0;11.0;11.0;10.0;12.6;0.0;8.9;1.4;3.51;Graduate
1.0;43.0;1.0;9991.0;0.0;1.0;133.1;41.0;37.0;37.0;9.0;8.0;114.7;0.0;0.0;0.0;1.0;0.0;0.0;69;34.0;1.0;2.0;2.0;2.0;2.0;10.5;0.0;1.0;1.0;1.0;1.0;11.0;0.0;10.8;1.4;1.74;Dropout
1.0;1.0;4.0;9773.0;1.0;1.0;140.0;22.0;1.0;37.0;3.0;9.0;130.5;1.0;0.0;0.0;1.0;0.0;0.0;18;20.0;1.0;0.0;6.0;6.0;6.0;12.333333333333334;0.0;0.0;6.0;6.0;6.0;12.0;0.0;12.7;3.7;-1.7;Graduate
1.0;39.0;1.0;9991.0;0.0;1.0;110.0;1.0;37.0;37.0;9.0;9.0;134.3;0.0;0.0;0.0;1.0;1.0;0.0;86;24.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;7.0;1.0;12.0;0.0;10.8;1.4;1.74;Dropout
1.0;1.0;1.0;9500.0;1.0;1.0;148.0;1.0;1.0;1.0;4.0;3.0;137.5;0.0;0.0;0.0;1.0;1.0;0.0;53;18.0;0.0;0.0;7.0;7.0;7.0;14.842857142857143;0.0;0.0;8.0;9.0;8.0;14.38888888888889;0.0;16.2;0.3;-0.92;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;137.0;1.0;1.0;19.0;4.0;4.0;125.3;0.0;0.0;0.0;1.0;1.0;0.0;78;19.0;0.0;0.0;7.0;7.0;7.0;12.2;0.0;0.0;7.0;7.0;7.0;12.2;0.0;7.6;2.6;0.32;Enrolled
1.0;1.0;1.0;9147.0;1.0;1.0;120.0;1.0;1.0;19.0;7.0;7.0;111.3;0.0;;0.0;1.0;1.0;1.0;21;18.0;0.0;0.0;5.0;10.0;4.0;10.8;0.0;0.0;5.0;10.0;4.0;11.75;0.0;15.5;2.8;-4.06;Enrolled
1.0;39.0;9.0;9991.0;0.0;1.0;120.0;1.0;38.0;38.0;9.0;5.0;144.8;0.0;0.0;0.0;1.0;1.0;0.0;5;28.0;0.0;0.0;5.0;7.0;4.0;12.75;0.0;0.0;5.0;7.0;5.0;14.333333333333334;0.0;10.8;1.4;1.74;Enrolled
1.0;39.0;1.0;9991.0;0.0;1.0;130.0;1.0;1.0;1.0;9.0;7.0;152.1;0.0;0.0;0.0;1.0;1.0;0.0;5;28.0;0.0;0.0;5.0;13.0;2.0;11.0;0.0;0.0;5.0;12.0;1.0;12.0;0.0;11.1;0.6;2.02;Dropout
1.0;17.0;1.0;9254.0;1.0;1.0;132.0;1.0;38.0;38.0;0.0;5.0;126.1;0.0;0.0;0.0;1.0;1.0;0.0;28;20.0;0.0;0.0;6.0;9.0;4.0;10.75;0.0;0.0;6.0;12.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1.0;43.0;1.0;9500.0;1.0;1.0;130.0;1.0;1.0;1.0;7.0;4.0;136.0;1.0;;0.0;1.0;1.0;0.0;29;22.0;0.0;0.0;8.0;9.0;;12.55375;1.0;0.0;8.0;9.0;8.0;12.55375;1.0;9.4;-0.8;-3.12;Graduate
1.0;1.0;4.0;9500.0;1.0;1.0;128.0;1.0;19.0;1.0;4.0;4.0;124.3;1.0;0.0;0.0;1.0;1.0;0.0;6;19.0;0.0;0.0;8.0;8.0;7.0;12.665714285714284;0.0;0.0;8.0;8.0;;12.665714285714284;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;1.0;9670.0;1.0;1.0;132.0;1.0;1.0;19.0;7.0;5.0;129.9;1.0;0.0;0.0;1.0;1.0;0.0;93;20.0;0.0;0.0;6.0;10.0;6.0;12.714285714285714;0.0;0.0;6.0;8.0;4.0;13.0;0.0;12.4;0.5;1.79;Enrolled
1.0;39.0;2.0;9556.0;1.0;1.0;133.1;1.0;3.0;1.0;2.0;4.0;136.1;0.0;0.0;0.0;1.0;1.0;0.0;31;26.0;0.0;0.0;7.0;7.0;2.0;11.75;0.0;0.0;5.0;10.0;0.0;0.0;0.0;12.4;0.5;1.79;Dropout
1.0;1.0;2.0;9254.0;1.0;1.0;120.0;1.0;37.0;37.0;9.0;9.0;115.1;1.0;0.0;0.0;0.0;1.0;0.0;33;21.0;0.0;0.0;6.0;11.0;3.0;11.0;0.0;0.0;6.0;14.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Dropout
1.0;16.0;2.0;171.0;1.0;1.0;145.0;1.0;3.0;3.0;2.0;2.0;143.6;1.0;0.0;0.0;;1.0;0.0;29;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;0.5;1.79;Graduate
1.0;17.0;1.0;9147.0;1.0;1.0;127.0;1.0;37.0;38.0;9.0;7.0;115.8;1.0;0.0;0.0;1.0;1.0;0.0;89;18.0;0.0;0.0;5.0;5.0;5.0;13.4;0.0;0.0;5.0;6.0;5.0;12.2;0.0;11.1;0.6;2.02;Graduate
1.0;1.0;;171.0;1.0;1.0;135.0;1.0;19.0;19.0;4.0;7.0;149.0;1.0;0.0;0.0;1.0;1.0;0.0;60;22.0;0.0;14.0;17.0;21.0;17.0;12.578947368421051;0.0;15.0;17.0;20.0;17.0;12.117647058823527;0.0;11.1;0.6;2.02;Graduate
2.0;39.0;1.0;9119.0;1.0;19.0;133.1;1.0;37.0;37.0;9.0;9.0;100.0;0.0;0.0;0.0;1.0;1.0;0.0;37;36.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;1.0;1.0;9773.0;1.0;1.0;125.0;1.0;38.0;38.0;9.0;9.0;133.4;1.0;0.0;0.0;1.0;1.0;1.0;40;20.0;0.0;0.0;6.0;8.0;6.0;12.0;0.0;0.0;6.0;8.0;6.0;11.5;0.0;13.9;-0.3;0.79;Graduate
1.0;17.0;5.0;9670.0;1.0;1.0;127.0;1.0;3.0;4.0;2.0;2.0;122.8;0.0;0.0;0.0;1.0;1.0;0.0;17;20.0;0.0;0.0;6.0;6.0;3.0;12.333333333333334;0.0;0.0;6.0;9.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;39.0;1.0;9991.0;0.0;1.0;133.1;1.0;37.0;1.0;5.0;4.0;151.2;0.0;0.0;0.0;1.0;1.0;0.0;18;25.0;0.0;0.0;5.0;11.0;4.0;11.5;0.0;0.0;5.0;11.0;3.0;13.5;0.0;12.4;0.5;1.79;Dropout
1.0;39.0;1.0;9003.0;1.0;1.0;150.0;1.0;37.0;19.0;6.0;4.0;137.0;0.0;0.0;0.0;1.0;1.0;0.0;64;35.0;0.0;1.0;6.0;7.0;5.0;12.8;0.0;1.0;6.0;11.0;;13.833333333333334;0.0;15.5;2.8;-4.06;Graduate
1.0;1.0;1.0;171.0;1.0;1.0;133.1;1.0;1.0;37.0;7.0;7.0;118.0;0.0;0.0;0.0;1.0;1.0;0.0;91;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1.0;43.0;1.0;9070.0;1.0;1.0;150.0;1.0;3.0;39.0;3.0;7.0;126.4;0.0;0.0;0.0;1.0;1.0;0.0;6;26.0;0.0;5.0;7.0;8.0;7.0;13.285714285714286;0.0;3.0;8.0;11.0;7.0;12.142857142857142;0.0;12.4;0.5;1.79;Enrolled
1.0;44.0;1.0;9003.0;1.0;39.0;130.0;1.0;38.0;38.0;9.0;5.0;130.0;0.0;0.0;1.0;0.0;1.0;0.0;37;20.0;0.0;0.0;6.0;16.0;4.0;11.8;0.0;0.0;6.0;15.0;2.0;12.0;0.0;16.2;0.3;-0.92;Dropout
1.0;43.0;1.0;8014.0;0.0;12.0;133.1;1.0;37.0;1.0;9.0;10.0;112.5;0.0;0.0;0.0;1.0;1.0;0.0;26;50.0;0.0;6.0;13.0;13.0;6.0;11.333333333333334;0.0;2.0;11.0;11.0;2.0;13.5;0.0;16.2;0.3;-0.92;Dropout
1.0;1.0;1.0;9500.0;1.0;1.0;125.0;1.0;19.0;38.0;;8.0;118.3;0.0;0.0;0.0;1.0;1.0;0.0;82;20.0;0.0;0.0;8.0;12.0;5.0;12.002;1.0;0.0;8.0;12.0;5.0;12.002;1.0;10.8;1.4;1.74;Dropout
1.0;1.0;1.0;9500.0;1.0;1.0;127.0;1.0;3.0;1.0;2.0;8.0;121.4;0.0;0.0;0.0;1.0;1.0;0.0;38;20.0;0.0;0.0;7.0;10.0;5.0;13.976666666666668;0.0;0.0;8.0;9.0;8.0;13.22222222222222;0.0;12.4;0.5;1.79;Enrolled
1.0;7.0;1.0;9003.0;1.0;3.0;140.0;1.0;3.0;19.0;2.0;10.0;140.0;0.0;0.0;0.0;0.0;1.0;0.0;85;35.0;0.0;0.0;6.0;10.0;5.0;15.2;0.0;1.0;6.0;9.0;1.0;11.0;0.0;15.5;2.8;-4.06;Dropout
1.0;1.0;1.0;9670.0;1.0;1.0;110.0;1.0;3.0;19.0;4.0;5.0;109.0;0.0;0.0;0.0;1.0;1.0;1.0;30;19.0;0.0;0.0;6.0;7.0;6.0;13.142857142857142;0.0;0.0;6.0;8.0;6.0;14.166666666666666;0.0;15.5;2.8;-4.06;Graduate
2.0;39.0;2.0;9147.0;1.0;1.0;133.1;1.0;37.0;37.0;5.0;7.0;110.0;0.0;0.0;0.0;1.0;1.0;0.0;97;43.0;0.0;0.0;5.0;14.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Dropout
1.0;17.0;5.0;9500.0;1.0;1.0;124.0;1.0;3.0;38.0;2.0;1.0;119.8;0.0;0.0;0.0;1.0;1.0;0.0;69;19.0;0.0;0.0;8.0;11.0;7.0;13.867142857142856;0.0;0.0;8.0;11.0;7.0;13.867142857142856;0.0;10.8;1.4;1.74;Graduate
1.0;39.0;1.0;9500.0;1.0;1.0;114.0;1.0;37.0;37.0;9.0;9.0;130.0;0.0;0.0;0.0;1.0;1.0;0.0;92;25.0;0.0;0.0;8.0;11.0;6.0;12.675;0.0;0.0;8.0;11.0;6.0;12.675;0.0;12.7;3.7;-1.7;Graduate
1.0;16.0;1.0;171.0;1.0;1.0;155.0;1.0;1.0;3.0;5.0;10.0;167.3;1.0;0.0;0.0;1.0;1.0;0.0;74;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;13.9;-0.3;0.79;Graduate
1.0;17.0;2.0;9853.0;1.0;1.0;114.0;1.0;1.0;19.0;9.0;9.0;111.9;1.0;0.0;0.0;1.0;1.0;1.0;99;20.0;0.0;0.0;6.0;6.0;6.0;12.0;0.0;0.0;6.0;7.0;6.0;12.5;0.0;7.6;2.6;0.32;Enrolled
1.0;1.0;1.0;171.0;1.0;1.0;133.1;1.0;38.0;37.0;5.0;5.0;136.0;1.0;0.0;0.0;1.0;1.0;0.0;35;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.7;3.7;-1.7;Dropout
1.0;1.0;1.0;9254.0;1.0;1.0;125.0;1.0;37.0;37.0;3.0;3.0;124.0;0.0;0.0;0.0;1.0;1.0;1.0;51;19.0;0.0;0.0;6.0;7.0;6.0;11.0;0.0;0.0;6.0;6.0;5.0;12.2;0.0;11.1;0.6;2.02;Dropout
2.0;39.0;1.0;9991.0;0.0;1.0;120.0;1.0;19.0;37.0;3.0;9.0;132.9;0.0;0.0;0.0;1.0;1.0;0.0;10;32.0;0.0;0.0;5.0;11.0;4.0;10.75;0.0;0.0;5.0;11.0;4.0;11.333333333333334;0.0;13.9;-0.3;0.79;Dropout
2.0;39.0;1.0;9773.0;1.0;38.0;100.0;1.0;37.0;37.0;9.0;7.0;154.0;1.0;0.0;0.0;1.0;1.0;0.0;88;57.0;0.0;0.0;6.0;7.0;5.0;14.2;0.0;0.0;6.0;6.0;6.0;14.166666666666666;0.0;9.4;-0.8;-3.12;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;133.1;1.0;1.0;19.0;3.0;5.0;115.0;0.0;0.0;0.0;0.0;1.0;0.0;57;20.0;0.0;0.0;7.0;11.0;4.0;12.6;0.0;0.0;7.0;7.0;4.0;11.575;0.0;16.2;0.3;-0.92;Dropout
1.0;39.0;1.0;9991.0;0.0;1.0;120.0;1.0;1.0;1.0;5.0;5.0;96.0;1.0;0.0;0.0;0.0;1.0;0.0;85;38.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;8.9;1.4;3.51;Dropout
2.0;39.0;1.0;9991.0;0.0;1.0;120.0;1.0;37.0;3.0;9.0;3.0;168.2;0.0;0.0;0.0;1.0;1.0;0.0;26;45.0;0.0;0.0;5.0;6.0;5.0;14.0;0.0;0.0;5.0;6.0;5.0;14.166666666666666;0.0;12.4;;1.79;Graduate
2.0;39.0;1.0;9773.0;1.0;1.0;110.0;1.0;37.0;37.0;9.0;10.0;140.0;0.0;0.0;1.0;0.0;1.0;0.0;3;43.0;0.0;0.0;6.0;16.0;2.0;10.0;0.0;0.0;6.0;12.0;4.0;12.25;0.0;10.8;1.4;1.74;Dropout
1.0;17.0;4.0;9070.0;1.0;1.0;144.0;1.0;38.0;1.0;9.0;9.0;137.4;1.0;0.0;0.0;1.0;1.0;0.0;9;19.0;0.0;0.0;6.0;6.0;6.0;13.833333333333334;0.0;0.0;6.0;8.0;6.0;13.125;0.0;10.8;1.4;1.74;Graduate
2.0;39.0;;9991.0;0.0;19.0;133.1;1.0;19.0;19.0;4.0;4.0;150.0;0.0;0.0;0.0;0.0;1.0;0.0;41;49.0;0.0;0.0;5.0;8.0;2.0;11.0;0.0;0.0;5.0;5.0;1.0;11.0;0.0;15.5;2.8;-4.06;Dropout
2.0;39.0;1.0;9500.0;1.0;19.0;133.1;1.0;37.0;38.0;9.0;7.0;100.5;1.0;0.0;0.0;1.0;1.0;0.0;53;43.0;0.0;0.0;8.0;8.0;7.0;11.635714285714286;0.0;0.0;8.0;8.0;7.0;11.635714285714286;0.0;10.8;1.4;1.74;Enrolled
1.0;39.0;1.0;8014.0;0.0;1.0;133.1;1.0;37.0;38.0;9.0;9.0;148.5;0.0;0.0;0.0;1.0;1.0;0.0;50;34.0;0.0;0.0;6.0;6.0;4.0;12.25;0.0;0.0;5.0;5.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1.0;17.0;5.0;9119.0;1.0;1.0;138.0;1.0;19.0;19.0;5.0;5.0;123.3;1.0;0.0;1.0;1.0;1.0;0.0;26;;0.0;0.0;5.0;9.0;4.0;12.5;0.0;0.0;5.0;11.0;5.0;;0.0;12.4;0.5;1.79;Enrolled
2.0;39.0;1.0;9991.0;0.0;1.0;120.0;1.0;38.0;38.0;1.0;4.0;138.7;0.0;0.0;0.0;1.0;1.0;0.0;34;43.0;0.0;0.0;5.0;5.0;5.0;13.8;0.0;0.0;5.0;6.0;5.0;13.666666666666666;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;2.0;9254.0;1.0;1.0;120.0;1.0;19.0;;;8.0;117.2;0.0;0.0;0.0;1.0;1.0;0.0;52;21.0;0.0;0.0;6.0;8.0;3.0;12.0;0.0;0.0;6.0;9.0;1.0;11.0;0.0;15.5;2.8;-4.06;Dropout
2.0;39.0;1.0;9991.0;0.0;1.0;160.0;1.0;34.0;34.0;99.0;99.0;114.3;0.0;0.0;0.0;1.0;1.0;0.0;80;40.0;0.0;0.0;5.0;9.0;3.0;11.0;0.0;0.0;5.0;8.0;4.0;12.5;1.0;7.6;2.6;0.32;Enrolled
1.0;17.0;1.0;9670.0;1.0;1.0;134.0;1.0;19.0;37.0;5.0;5.0;125.3;1.0;0.0;0.0;1.0;1.0;1.0;60;19.0;0.0;0.0;6.0;7.0;4.0;13.75;0.0;0.0;6.0;10.0;6.0;11.555555555555555;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;1.0;9254.0;1.0;1.0;133.1;1.0;37.0;37.0;1.0;1.0;97.0;0.0;0.0;0.0;1.0;1.0;0.0;40;27.0;0.0;0.0;6.0;6.0;6.0;10.666666666666666;0.0;0.0;;8.0;4.0;11.25;0.0;10.8;1.4;1.74;
2.0;42.0;1.0;9556.0;1.0;1.0;110.0;1.0;37.0;37.0;9.0;6.0;140.0;0.0;0.0;0.0;1.0;1.0;0.0;56;43.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;8.0;13.0;2.0;13.15;0.0;16.2;0.3;-0.92;Dropout
1.0;43.0;1.0;9991.0;0.0;1.0;130.0;1.0;37.0;37.0;9.0;9.0;124.0;0.0;0.0;0.0;1.0;1.0;0.0;42;31.0;0.0;1.0;5.0;6.0;5.0;13.833333333333334;0.0;0.0;5.0;7.0;5.0;15.4;0.0;9.4;-0.8;-3.12;Graduate
1.0;44.0;1.0;9003.0;1.0;39.0;140.0;1.0;38.0;1.0;134.0;134.0;140.0;1.0;0.0;1.0;1.0;1.0;0.0;46;26.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;;7.0;0.0;0.0;0.0;8.9;1.4;3.51;Enrolled
1.0;39.0;1.0;9991.0;0.0;1.0;150.0;1.0;37.0;38.0;175.0;103.0;127.0;0.0;0.0;0.0;1.0;1.0;0.0;94;34.0;0.0;0.0;5.0;5.0;5.0;15.8;0.0;0.0;5.0;5.0;5.0;16.8;0.0;8.9;1.4;3.51;Graduate
4.0;43.0;1.0;9500.0;1.0;19.0;100.0;1.0;34.0;34.0;0.0;0.0;110.0;0.0;0.0;0.0;1.0;1.0;0.0;84;30.0;0.0;11.0;14.0;26.0;12.0;12.52608695652174;1.0;11.0;14.0;26.0;12.0;12.52608695652174;1.0;7.6;2.6;0.32;Graduate
2.0;39.0;1.0;9500.0;1.0;19.0;133.1;1.0;38.0;38.0;7.0;8.0;170.0;0.0;0.0;0.0;1.0;1.0;0.0;11;36.0;0.0;0.0;7.0;9.0;;12.783333333333331;0.0;0.0;8.0;11.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;7.0;1.0;9991.0;0.0;3.0;120.0;1.0;37.0;37.0;6.0;7.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;12;46.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;1.0;10.0;0.0;11.1;0.6;2.02;Dropout
1.0;17.0;1.0;9085.0;1.0;1.0;133.1;1.0;1.0;19.0;5.0;9.0;130.0;0.0;;0.0;1.0;1.0;0.0;33;22.0;0.0;0.0;5.0;8.0;3.0;13.0;0.0;0.0;5.0;8.0;3.0;10.666666666666666;0.0;7.6;2.6;0.32;Graduate
1.0;7.0;1.0;9003.0;1.0;3.0;130.0;1.0;1.0;19.0;5.0;9.0;130.0;0.0;0.0;0.0;1.0;1.0;0.0;27;27.0;0.0;0.0;6.0;8.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;1.0;2.0;9119.0;1.0;1.0;126.0;1.0;1.0;38.0;141.0;192.0;122.5;1.0;0.0;0.0;1.0;1.0;0.0;23;20.0;0.0;0.0;5.0;7.0;5.0;10.8;0.0;0.0;5.0;9.0;3.0;12.0;0.0;8.9;1.4;3.51;Enrolled
1.0;51.0;1.0;9147.0;1.0;1.0;130.0;1.0;19.0;38.0;9.0;8.0;115.7;0.0;0.0;0.0;1.0;1.0;0.0;52;20.0;0.0;0.0;5.0;7.0;5.0;11.0;0.0;0.0;5.0;7.0;3.0;10.0;0.0;8.9;1.4;3.51;Enrolled
1.0;42.0;1.0;9119.0;1.0;1.0;140.0;1.0;19.0;19.0;90.0;90.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;46;31.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;12.7;;-1.7;Dropout
1.0;1.0;1.0;9119.0;1.0;1.0;140.0;1.0;37.0;19.0;9.0;9.0;166.0;1.0;0.0;1.0;1.0;1.0;0.0;42;20.0;0.0;0.0;5.0;7.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Enrolled
1.0;17.0;1.0;9773.0;1.0;1.0;145.0;1.0;1.0;38.0;90.0;8.0;132.8;1.0;0.0;0.0;0.0;1.0;0.0;42;21.0;0.0;0.0;6.0;10.0;2.0;12.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;17.0;1.0;9147.0;1.0;1.0;133.1;1.0;19.0;19.0;9.0;7.0;100.0;0.0;0.0;0.0;1.0;1.0;0.0;1;21.0;0.0;0.0;5.0;7.0;4.0;10.75;0.0;0.0;5.0;10.0;2.0;11.0;3.0;16.2;0.3;-0.92;Dropout
1.0;1.0;1.0;9147.0;1.0;1.0;127.0;1.0;1.0;4.0;9.0;10.0;121.8;0.0;0.0;0.0;1.0;1.0;0.0;88;19.0;0.0;0.0;5.0;8.0;5.0;11.6;0.0;0.0;5.0;10.0;4.0;13.5;3.0;16.2;0.3;-0.92;Graduate
1.0;17.0;4.0;9147.0;1.0;1.0;114.0;1.0;19.0;19.0;4.0;4.0;109.5;1.0;0.0;0.0;1.0;1.0;1.0;98;20.0;0.0;0.0;5.0;6.0;5.0;11.8;0.0;0.0;5.0;8.0;4.0;11.6;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;1.0;9003.0;1.0;1.0;140.0;1.0;38.0;1.0;;4.0;138.3;0.0;0.0;0.0;1.0;1.0;0.0;69;18.0;0.0;0.0;6.0;7.0;6.0;16.0;0.0;0.0;6.0;6.0;6.0;15.166666666666666;0.0;12.4;0.5;1.79;Graduate
1.0;1.0;2.0;9773.0;1.0;1.0;140.0;1.0;1.0;1.0;4.0;3.0;131.6;0.0;0.0;0.0;1.0;1.0;1.0;23;18.0;0.0;0.0;6.0;6.0;6.0;12.666666666666666;0.0;0.0;6.0;6.0;6.0;11.5;0.0;16.2;;-0.92;Graduate
1.0;39.0;1.0;9500.0;1.0;1.0;120.0;1.0;1.0;2.0;144.0;123.0;125.3;0.0;0.0;1.0;1.0;1.0;0.0;61;30.0;0.0;0.0;7.0;12.0;4.0;14.4;0.0;0.0;7.0;9.0;6.0;13.5;0.0;12.4;0.5;1.79;Enrolled
1.0;39.0;1.0;9254.0;1.0;19.0;133.1;1.0;19.0;19.0;3.0;1.0;101.5;0.0;0.0;1.0;0.0;1.0;0.0;94;34.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1.0;17.0;1.0;9670.0;1.0;1.0;115.0;1.0;19.0;19.0;191.0;171.0;109.1;0.0;0.0;1.0;0.0;1.0;0.0;21;21.0;0.0;0.0;6.0;11.0;4.0;12.25;0.0;0.0;6.0;9.0;4.0;13.4;0.0;11.1;0.6;2.02;Enrolled
1.0;44.0;1.0;9070.0;1.0;39.0;123.9;1.0;37.0;1.0;9.0;7.0;;0.0;0.0;0.0;1.0;1.0;0.0;56;20.0;0.0;2.0;7.0;9.0;5.0;12.6;0.0;5.0;9.0;;8.0;12.75;1.0;16.2;0.3;-0.92;Dropout
